repository,file_path,language,extension,loc,size_bytes
scikit-learn,examples\cluster\plot_linkage_comparison.py,Python,.py,148,5420
scikit-learn,examples\cluster\plot_mean_shift.py,Python,.py,53,1814
scikit-learn,examples\cluster\plot_mini_batch_kmeans.py,Python,.py,118,4253
scikit-learn,examples\cluster\plot_optics.py,Python,.py,88,3580
scikit-learn,examples\cluster\plot_segmentation_toy.py,Python,.py,88,3849
scikit-learn,examples\cluster\plot_ward_structured_vs_unstructured.py,Python,.py,158,6701
scikit-learn,examples\compose\plot_column_transformer.py,Python,.py,159,6949
scikit-learn,examples\compose\plot_column_transformer_mixed_types.py,Python,.py,190,8077
scikit-learn,examples\compose\plot_compare_reduction.py,Python,.py,108,4595
scikit-learn,examples\compose\plot_digits_pipe.py,Python,.py,70,2675
scikit-learn,examples\compose\plot_feature_union.py,Python,.py,43,2012
scikit-learn,examples\compose\plot_transformed_target.py,Python,.py,191,7874
scikit-learn,examples\covariance\plot_covariance_estimation.py,Python,.py,135,5440
scikit-learn,examples\covariance\plot_lw_vs_oas.py,Python,.py,94,3132
scikit-learn,examples\covariance\plot_mahalanobis_distances.py,Python,.py,183,8394
scikit-learn,examples\covariance\plot_robust_vs_empirical_covariance.py,Python,.py,167,6771
scikit-learn,examples\covariance\plot_sparse_cov.py,Python,.py,132,5146
scikit-learn,examples\cross_decomposition\plot_compare_cross_decomposition.py,Python,.py,144,5023
scikit-learn,examples\cross_decomposition\plot_pcr_vs_pls.py,Python,.py,146,7175
scikit-learn,examples\datasets\plot_random_multilabel_dataset.py,Python,.py,88,3325
scikit-learn,examples\decomposition\plot_faces_decomposition.py,Python,.py,288,10879
scikit-learn,examples\decomposition\plot_ica_blind_source_separation.py,Python,.py,64,2307
scikit-learn,examples\decomposition\plot_ica_vs_pca.py,Python,.py,89,3433
scikit-learn,examples\decomposition\plot_image_denoising.py,Python,.py,153,6333
scikit-learn,examples\decomposition\plot_incremental_pca.py,Python,.py,49,2083
scikit-learn,examples\decomposition\plot_kernel_pca.py,Python,.py,140,6977
scikit-learn,examples\decomposition\plot_pca_iris.py,Python,.py,87,3535
scikit-learn,examples\decomposition\plot_pca_vs_fa_model_selection.py,Python,.py,113,4638
scikit-learn,examples\decomposition\plot_pca_vs_lda.py,Python,.py,51,2162
scikit-learn,examples\decomposition\plot_sparse_coding.py,Python,.py,106,4232
scikit-learn,examples\decomposition\plot_varimax_fa.py,Python,.py,63,2432
scikit-learn,examples\developing_estimators\sklearn_is_fitted.py,Python,.py,61,2682
scikit-learn,examples\ensemble\plot_adaboost_multiclass.py,Python,.py,224,10487
scikit-learn,examples\ensemble\plot_adaboost_regression.py,Python,.py,61,2718
scikit-learn,examples\ensemble\plot_adaboost_twoclass.py,Python,.py,92,3164
scikit-learn,examples\ensemble\plot_bias_variance.py,Python,.py,146,7427
scikit-learn,examples\ensemble\plot_ensemble_oob.py,Python,.py,85,3254
scikit-learn,examples\ensemble\plot_feature_transformation.py,Python,.py,128,5429
scikit-learn,examples\ensemble\plot_forest_hist_grad_boosting_comparison.py,Python,.py,197,9157
scikit-learn,examples\ensemble\plot_forest_importances.py,Python,.py,98,4380
scikit-learn,examples\ensemble\plot_forest_iris.py,Python,.py,152,6598
scikit-learn,examples\ensemble\plot_gradient_boosting_categorical.py,Python,.py,329,14356
scikit-learn,examples\ensemble\plot_gradient_boosting_early_stopping.py,Python,.py,152,6862
scikit-learn,examples\ensemble\plot_gradient_boosting_oob.py,Python,.py,116,5095
scikit-learn,examples\ensemble\plot_gradient_boosting_quantile.py,Python,.py,327,13970
scikit-learn,examples\ensemble\plot_gradient_boosting_regression.py,Python,.py,155,6263
scikit-learn,examples\ensemble\plot_gradient_boosting_regularization.py,Python,.py,71,2779
scikit-learn,examples\ensemble\plot_hgbt_regression.py,Python,.py,374,17133
scikit-learn,examples\ensemble\plot_isolation_forest.py,Python,.py,103,4460
scikit-learn,examples\ensemble\plot_monotonic_constraints.py,Python,.py,89,3427
scikit-learn,examples\ensemble\plot_random_forest_embedding.py,Python,.py,87,3850
scikit-learn,examples\ensemble\plot_random_forest_regression_multioutput.py,Python,.py,82,2720
scikit-learn,examples\ensemble\plot_stack_predictors.py,Python,.py,242,10546
scikit-learn,examples\ensemble\plot_voting_decision_regions.py,Python,.py,184,7456
scikit-learn,examples\ensemble\plot_voting_regressor.py,Python,.py,73,2826
scikit-learn,examples\feature_selection\plot_feature_selection.py,Python,.py,108,3991
scikit-learn,examples\feature_selection\plot_feature_selection_pipeline.py,Python,.py,68,2923
scikit-learn,examples\feature_selection\plot_f_test_vs_mi.py,Python,.py,39,1774
scikit-learn,examples\feature_selection\plot_rfe_digits.py,Python,.py,44,1911
scikit-learn,examples\feature_selection\plot_rfe_with_cross_validation.py,Python,.py,97,3735
scikit-learn,examples\feature_selection\plot_select_from_model_diabetes.py,Python,.py,169,7628
scikit-learn,examples\frozen\plot_frozen_examples.py,Python,.py,84,4027
scikit-learn,examples\gaussian_process\plot_compare_gpr_krr.py,Python,.py,360,13665
scikit-learn,examples\gaussian_process\plot_gpc.py,Python,.py,111,4116
scikit-learn,examples\gaussian_process\plot_gpc_iris.py,Python,.py,52,2154
scikit-learn,examples\gaussian_process\plot_gpc_isoprobability.py,Python,.py,74,2923
scikit-learn,examples\gaussian_process\plot_gpc_xor.py,Python,.py,50,2158
scikit-learn,examples\gaussian_process\plot_gpr_co2.py,Python,.py,195,9050
scikit-learn,examples\gaussian_process\plot_gpr_noisy.py,Python,.py,204,8212
scikit-learn,examples\gaussian_process\plot_gpr_noisy_targets.py,Python,.py,131,5283
scikit-learn,examples\gaussian_process\plot_gpr_on_structured_data.py,Python,.py,156,6298
scikit-learn,examples\gaussian_process\plot_gpr_prior_posterior.py,Python,.py,209,8660
scikit-learn,examples\impute\plot_iterative_imputer_variants_comparison.py,Python,.py,144,6376
scikit-learn,examples\impute\plot_missing_values.py,Python,.py,213,8416
scikit-learn,examples\inspection\plot_causal_interpretation.py,Python,.py,164,7488
scikit-learn,examples\inspection\plot_linear_model_coefficient_interpretation.py,Python,.py,683,28675
scikit-learn,examples\inspection\plot_partial_dependence.py,Python,.py,562,23507
scikit-learn,examples\inspection\plot_partial_dependence_visualization_api.py,Python,.py,122,5583
scikit-learn,examples\inspection\plot_permutation_importance.py,Python,.py,232,10622
scikit-learn,examples\inspection\plot_permutation_importance_multicollinear.py,Python,.py,174,8646
scikit-learn,examples\kernel_approximation\plot_scalable_poly_kernels.py,Python,.py,209,7993
scikit-learn,examples\linear_model\plot_ard.py,Python,.py,183,7333
scikit-learn,examples\linear_model\plot_bayesian_ridge_curvefit.py,Python,.py,73,3198
scikit-learn,examples\linear_model\plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,Python,.py,42,2192
scikit-learn,examples\linear_model\plot_huber_vs_ridge.py,Python,.py,52,2159
scikit-learn,examples\linear_model\plot_lasso_and_elasticnet.py,Python,.py,211,9666
scikit-learn,examples\linear_model\plot_lasso_dense_vs_sparse_data.py,Python,.py,69,2993
scikit-learn,examples\linear_model\plot_lasso_lars_ic.py,Python,.py,94,3981
scikit-learn,examples\linear_model\plot_lasso_lasso_lars_elasticnet_path.py,Python,.py,103,4931
scikit-learn,examples\linear_model\plot_lasso_model_selection.py,Python,.py,221,9104
scikit-learn,examples\linear_model\plot_logistic_l1_l2_sparsity.py,Python,.py,66,3092
scikit-learn,examples\linear_model\plot_logistic_multinomial.py,Python,.py,170,7978
scikit-learn,examples\linear_model\plot_logistic_path.py,Python,.py,80,3060
scikit-learn,examples\linear_model\plot_multi_task_lasso_support.py,Python,.py,67,2388
scikit-learn,examples\linear_model\plot_nnls.py,Python,.py,55,2159
scikit-learn,examples\linear_model\plot_ols_ridge.py,Python,.py,133,5681
scikit-learn,examples\linear_model\plot_omp.py,Python,.py,64,2055
scikit-learn,examples\linear_model\plot_poisson_regression_non_normal_loss.py,Python,.py,513,23155
scikit-learn,examples\linear_model\plot_polynomial_interpolation.py,Python,.py,172,7986
scikit-learn,examples\linear_model\plot_quantile_regression.py,Python,.py,278,11868
scikit-learn,examples\linear_model\plot_ransac.py,Python,.py,64,2235
scikit-learn,examples\linear_model\plot_ridge_coeffs.py,Python,.py,159,8964
scikit-learn,examples\linear_model\plot_ridge_path.py,Python,.py,55,2163
scikit-learn,examples\linear_model\plot_robust_fit.py,Python,.py,94,3303
scikit-learn,examples\linear_model\plot_sgdocsvm_vs_ocsvm.py,Python,.py,177,6348
scikit-learn,examples\linear_model\plot_sgd_early_stopping.py,Python,.py,124,5919
scikit-learn,examples\linear_model\plot_sgd_iris.py,Python,.py,69,2064
scikit-learn,examples\linear_model\plot_sgd_loss_functions.py,Python,.py,44,1350
scikit-learn,examples\linear_model\plot_sgd_penalties.py,Python,.py,45,1485
scikit-learn,examples\linear_model\plot_sgd_separating_hyperplane.py,Python,.py,36,1325
scikit-learn,examples\linear_model\plot_sgd_weighted_samples.py,Python,.py,52,1731
scikit-learn,examples\linear_model\plot_sparse_logistic_regression_20newsgroups.py,Python,.py,111,4394
scikit-learn,examples\linear_model\plot_sparse_logistic_regression_mnist.py,Python,.py,68,2761
scikit-learn,examples\linear_model\plot_theilsen.py,Python,.py,105,3901
scikit-learn,examples\linear_model\plot_tweedie_regression_insurance_claims.py,Python,.py,612,24377
scikit-learn,examples\manifold\plot_compare_methods.py,Python,.py,193,7837
scikit-learn,examples\manifold\plot_lle_digits.py,Python,.py,162,6656
scikit-learn,examples\manifold\plot_manifold_sphere.py,Python,.py,152,6187
scikit-learn,examples\manifold\plot_mds.py,Python,.py,119,4051
scikit-learn,examples\manifold\plot_swissroll.py,Python,.py,102,4225
scikit-learn,examples\manifold\plot_t_sne_perplexity.py,Python,.py,118,4434
scikit-learn,examples\miscellaneous\plot_anomaly_comparison.py,Python,.py,161,7629
scikit-learn,examples\miscellaneous\plot_display_object_visualization.py,Python,.py,73,3552
scikit-learn,examples\miscellaneous\plot_estimator_representation.py,Python,.py,42,1760
scikit-learn,examples\miscellaneous\plot_isotonic_regression.py,Python,.py,57,2639
scikit-learn,examples\miscellaneous\plot_johnson_lindenstrauss_bound.py,Python,.py,177,7732
scikit-learn,examples\miscellaneous\plot_kernel_approximation.py,Python,.py,214,8838
scikit-learn,examples\miscellaneous\plot_kernel_ridge_regression.py,Python,.py,178,6853
scikit-learn,examples\miscellaneous\plot_metadata_routing.py,Python,.py,600,28015
scikit-learn,examples\miscellaneous\plot_multilabel.py,Python,.py,103,4204
scikit-learn,examples\miscellaneous\plot_multioutput_face_completion.py,Python,.py,76,2983
scikit-learn,examples\miscellaneous\plot_outlier_detection_bench.py,Python,.py,388,17348
scikit-learn,examples\miscellaneous\plot_pipeline_display.py,Python,.py,152,6389
scikit-learn,examples\miscellaneous\plot_roc_curve_visualization_api.py,Python,.py,53,2277
scikit-learn,examples\miscellaneous\plot_set_output.py,Python,.py,123,5233
scikit-learn,examples\mixture\plot_concentration_prior.py,Python,.py,142,6039
scikit-learn,examples\mixture\plot_gmm.py,Python,.py,77,3379
scikit-learn,examples\mixture\plot_gmm_covariances.py,Python,.py,106,4742
scikit-learn,examples\mixture\plot_gmm_init.py,Python,.py,82,3744
scikit-learn,examples\mixture\plot_gmm_pdf.py,Python,.py,42,1655
scikit-learn,examples\mixture\plot_gmm_selection.py,Python,.py,147,5743
scikit-learn,examples\mixture\plot_gmm_sin.py,Python,.py,160,6352
scikit-learn,examples\model_selection\plot_confusion_matrix.py,Python,.py,101,4036
scikit-learn,examples\model_selection\plot_cost_sensitive_learning.py,Python,.py,614,30500
scikit-learn,examples\model_selection\plot_cv_indices.py,Python,.py,186,6482
scikit-learn,examples\model_selection\plot_cv_predict.py,Python,.py,72,2713
scikit-learn,examples\model_selection\plot_det.py,Python,.py,144,6009
scikit-learn,examples\model_selection\plot_grid_search_digits.py,Python,.py,174,7613
scikit-learn,examples\model_selection\plot_grid_search_refit_callable.py,Python,.py,337,11756
scikit-learn,examples\model_selection\plot_grid_search_stats.py,Python,.py,492,23637
scikit-learn,examples\model_selection\plot_grid_search_text_feature_extraction.py,Python,.py,224,9361
scikit-learn,examples\model_selection\plot_learning_curve.py,Python,.py,165,7099
scikit-learn,examples\model_selection\plot_likelihood_ratios.py,Python,.py,272,12338
scikit-learn,examples\model_selection\plot_multi_metric_evaluation.py,Python,.py,95,3829
scikit-learn,examples\model_selection\plot_nested_cross_validation_iris.py,Python,.py,105,4671
scikit-learn,examples\model_selection\plot_permutation_tests_for_classification.py,Python,.py,122,5597
scikit-learn,examples\model_selection\plot_precision_recall.py,Python,.py,253,11810
scikit-learn,examples\model_selection\plot_randomized_search.py,Python,.py,207,9773
scikit-learn,examples\model_selection\plot_roc.py,Python,.py,387,15884
scikit-learn,examples\model_selection\plot_roc_crossval.py,Python,.py,119,4787
scikit-learn,examples\model_selection\plot_successive_halving_heatmap.py,Python,.py,106,4490
scikit-learn,examples\model_selection\plot_successive_halving_iterations.py,Python,.py,72,2946
scikit-learn,examples\model_selection\plot_train_error_vs_test_error.py,Python,.py,148,6390
scikit-learn,examples\model_selection\plot_tuned_decision_threshold.py,Python,.py,168,7764
scikit-learn,examples\model_selection\plot_underfitting_overfitting.py,Python,.py,68,2953
scikit-learn,examples\multiclass\plot_multiclass_overview.py,Python,.py,182,8456
scikit-learn,examples\multioutput\plot_classifier_chain_yeast.py,Python,.py,131,6172
scikit-learn,examples\neighbors\approximate_nearest_neighbors.py,Python,.py,274,11663
scikit-learn,examples\neighbors\plot_caching_nearest_neighbors.py,Python,.py,58,2779
scikit-learn,examples\neighbors\plot_classification.py,Python,.py,89,3433
scikit-learn,examples\neighbors\plot_digits_kde_sampling.py,Python,.py,52,2137
scikit-learn,examples\neighbors\plot_kde_1d.py,Python,.py,125,5406
scikit-learn,examples\neighbors\plot_lof_novelty_detection.py,Python,.py,81,3807
scikit-learn,examples\neighbors\plot_lof_outlier_detection.py,Python,.py,77,3272
scikit-learn,examples\neighbors\plot_nca_classification.py,Python,.py,75,2725
scikit-learn,examples\neighbors\plot_nca_dim_reduction.py,Python,.py,74,3715
scikit-learn,examples\neighbors\plot_nca_illustration.py,Python,.py,81,3158
scikit-learn,examples\neighbors\plot_nearest_centroid.py,Python,.py,41,1496
scikit-learn,examples\neighbors\plot_regression.py,Python,.py,42,1591
scikit-learn,examples\neighbors\plot_species_kde.py,Python,.py,120,4906
scikit-learn,examples\neural_networks\plot_mlp_alpha.py,Python,.py,127,4775
scikit-learn,examples\neural_networks\plot_mlp_training_curves.py,Python,.py,124,4291
scikit-learn,examples\neural_networks\plot_mnist_filters.py,Python,.py,59,2853
scikit-learn,examples\neural_networks\plot_rbm_logistic_classification.py,Python,.py,114,4418
scikit-learn,examples\preprocessing\plot_all_scaling.py,Python,.py,355,15123
scikit-learn,examples\preprocessing\plot_discretization.py,Python,.py,80,3497
scikit-learn,examples\preprocessing\plot_discretization_classification.py,Python,.py,203,7979
scikit-learn,examples\preprocessing\plot_discretization_strategies.py,Python,.py,89,3305
scikit-learn,examples\preprocessing\plot_map_data_to_normal.py,Python,.py,111,4726
scikit-learn,examples\preprocessing\plot_scaling_importance.py,Python,.py,231,10560
scikit-learn,examples\preprocessing\plot_target_encoder.py,Python,.py,200,8402
scikit-learn,examples\preprocessing\plot_target_encoder_cross_val.py,Python,.py,169,7565
scikit-learn,examples\release_highlights\plot_release_highlights_0_22_0.py,Python,.py,251,11767
scikit-learn,examples\release_highlights\plot_release_highlights_0_23_0.py,Python,.py,163,8012
scikit-learn,examples\release_highlights\plot_release_highlights_0_24_0.py,Python,.py,228,11813
scikit-learn,examples\release_highlights\plot_release_highlights_1_0_0.py,Python,.py,219,10699
scikit-learn,examples\release_highlights\plot_release_highlights_1_1_0.py,Python,.py,204,9222
scikit-learn,examples\release_highlights\plot_release_highlights_1_2_0.py,Python,.py,142,6561
scikit-learn,examples\release_highlights\plot_release_highlights_1_3_0.py,Python,.py,133,6639
scikit-learn,examples\release_highlights\plot_release_highlights_1_4_0.py,Python,.py,195,8102
scikit-learn,examples\release_highlights\plot_release_highlights_1_5_0.py,Python,.py,183,8757
scikit-learn,examples\release_highlights\plot_release_highlights_1_6_0.py,Python,.py,189,9440
scikit-learn,examples\release_highlights\plot_release_highlights_1_7_0.py,Python,.py,93,4937
scikit-learn,examples\release_highlights\plot_release_highlights_1_8_0.py,Python,.py,250,11572
scikit-learn,examples\release_highlights\plot_release_highlights_1_9_0.py,Python,.py,154,11133
scikit-learn,examples\semi_supervised\plot_label_propagation_digits.py,Python,.py,92,3315
scikit-learn,examples\semi_supervised\plot_label_propagation_digits_active_learning.py,Python,.py,99,4356
